user_id,rec_date,market_regime_at_rec,treatment,propensity,outcome_30d_return_pct,true_ite,age,risk_tolerance,portfolio_value,tenure_months,current_equity_allocation_pct,regime,volatility_index,interest_rate,inflation_rate,holding_alternatives_pct,holding_bonds_pct,holding_cash_pct,holding_equity_pct,equity_overweight_vs_risk,is_bull,is_bear,is_volatile,log_portfolio_value
124,2025-08-10,bull,1,0.7215,5.18,2.88,57,6.8,21693.32,92,64.7,bull,1.5148937262352091,1.470792565910357,2.703281696937092,6.85,20.03,8.42,64.7,-3.299999999999997,1,0,0,9.984759658036525
125,2025-09-07,bull,1,0.4225,4.854,2.258,56,4.7,11942.36,42,42.3,bull,1.0936288308724202,1.5311991652598138,2.7321093443090123,16.01,33.72,7.97,42.3,-4.700000000000003,1,0,0,9.387847022356802
126,2024-09-12,bull,1,0.5531,1.483,2.668,38,6.0,61597.53,62,65.0,bull,1.0835853535098472,1.870376429152804,2.6284905769838347,9.53,21.68,3.79,65.0,5.0,1,0,0,11.028377051315092
127,2025-03-28,bear,0,0.0628,-0.661,-2.904,64,4.8,36731.57,26,38.0,bear,1.6814289600911958,1.646722571032245,2.7355910235102048,23.52,31.28,7.21,38.0,-10.0,0,1,0,10.511391882250866
128,2025-01-19,volatile,0,0.3075,-0.421,-0.445,56,7.2,25329.22,21,61.9,volatile,2.025625188009541,1.5912720956093915,2.7902839518111957,10.1,20.55,7.45,61.9,-10.100000000000001,0,0,1,10.139713948996127
129,2024-05-29,bear,0,0.05,2.432,-2.926,23,2.8,20605.56,44,26.8,bear,1.7586742288043389,1.8210961300582449,2.5006475866264064,16.26,40.71,16.23,26.8,-1.1999999999999993,0,1,0,9.933316221273055
130,2025-07-16,bear,0,0.05,-0.949,-2.733,66,3.9,60177.65,7,42.0,bear,1.7876145934253571,1.4611892375863893,2.75071213378472,17.49,32.68,7.82,42.0,3.0,0,1,0,11.005056299903472
131,2024-12-12,bear,0,0.1527,-0.779,-1.8,41,6.4,79256.78,102,48.5,bear,1.6951602864931954,1.6447846850012082,2.7972725273118897,11.97,28.7,10.83,48.5,-15.5,0,1,0,11.280448240130632
132,2025-01-15,volatile,1,0.4216,-0.305,0.671,47,8.0,11725.09,16,81.4,volatile,1.872283109522148,1.602912860589668,2.8024158900120537,5.27,10.24,3.09,81.4,1.4000000000000057,0,0,1,9.369486269191205
133,2025-07-02,volatile,0,0.0985,4.49,-1.842,47,1.1,10019.77,39,5.0,volatile,1.9979250192125204,1.447858553335377,2.7557971128971865,24.89,52.8,17.31,5.0,-6.0,0,0,1,9.21231542028359
134,2024-02-28,bull,1,0.7384,3.424,2.913,65,8.2,94325.79,30,81.1,bull,1.1053710778980972,1.8610639182026696,2.4656977187195297,4.91,9.68,4.31,81.1,-0.9000000000000057,1,0,0,11.45450992009561
135,2026-04-21,volatile,1,0.1934,0.52,-0.828,36,5.2,9180.77,25,47.1,volatile,3.1555682831795675,1.6760891107644948,2.933995848801151,21.35,26.0,5.55,47.1,-4.899999999999999,0,0,1,9.124866358092616
136,2024-08-12,volatile,0,0.074,-1.333,-1.127,42,1.7,62785.96,44,26.3,volatile,3.2323880293741354,1.8170363878892632,2.585377229291511,12.92,44.09,16.68,26.3,9.3,0,0,1,11.047486760582508
137,2025-09-11,bear,0,0.05,1.789,-2.89,24,1.0,182939.21,86,27.7,bear,2.499423926741166,1.5254006133964493,2.735746629747013,18.16,41.83,12.32,27.7,17.7,0,1,0,12.116909190845286
138,2025-12-04,bull,1,0.2794,-0.477,1.749,40,2.4,183365.15,107,33.7,bull,1.0,1.420383074000923,2.7693893994208816,13.22,42.77,10.32,33.7,9.700000000000003,1,0,0,12.11923479893782
139,2024-06-14,bear,0,0.1689,-0.883,-2.469,26,5.5,75953.2,23,42.7,bear,1.4392250653889558,1.890339804630155,2.5307530956924134,16.05,30.44,10.81,42.7,-12.299999999999997,0,1,0,11.237872640118574
140,2024-09-03,volatile,0,0.296,-0.528,-0.438,52,5.4,73777.53,29,52.6,volatile,2.557373152794794,1.809955955093707,2.600796315101964,13.3,25.41,8.69,52.6,-1.3999999999999986,0,0,1,11.208809492682978
141,2025-01-23,bear,0,0.1085,0.983,-1.495,69,6.8,345209.74,56,72.5,bear,1.0,1.5816262226668587,2.770228209558561,6.08,17.69,3.73,72.5,4.5,0,1,0,12.75190745332059
142,2026-01-09,bear,0,0.0759,-0.66,-2.322,46,4.4,3517.85,39,33.7,bear,1.580598942026998,1.5234077455726236,2.7873588557322777,23.65,31.8,10.84,33.7,-10.299999999999997,0,1,0,8.165605286526063
143,2025-08-04,bull,0,0.3125,2.766,1.669,70,3.3,22826.2,96,50.0,bull,1.0,1.4540437961975845,2.715679568327194,12.11,27.54,10.35,50.0,17.0,1,0,0,10.0356642780133
144,2025-03-11,bear,0,0.0559,1.305,-2.349,73,4.7,84837.41,27,46.0,bear,1.0,1.6552452837958809,2.7366066582366373,8.41,34.62,10.98,46.0,-1.0,0,1,0,11.348491880159823
145,2026-02-05,volatile,0,0.1963,-0.465,-0.662,24,5.6,25918.52,48,45.7,volatile,3.577910590799076,1.4955546996880615,2.869854955463102,11.71,35.16,7.44,45.7,-10.299999999999997,0,0,1,10.162713050070582
146,2025-03-17,bear,1,0.2221,-0.084,-2.194,49,6.0,125464.52,65,44.9,bear,1.195913412005523,1.647441902194157,2.7409738168036712,19.96,27.1,8.04,44.9,-15.100000000000001,0,1,0,11.73977828842086
147,2026-03-09,volatile,0,0.1059,-0.101,-0.57,49,3.9,34914.1,46,35.5,volatile,3.0899161648771942,1.6093969539916917,2.8616003527882365,17.07,39.18,8.25,35.5,-3.5,0,0,1,10.460646038061181
148,2025-11-29,bull,1,0.803,3.099,3.305,42,7.3,41429.31,74,45.5,bull,1.0,1.424611039909676,2.7831770857966847,19.02,26.66,8.82,45.5,-27.5,1,0,0,10.631743880334641
149,2024-06-29,bear,0,0.0786,1.873,-2.445,66,4.3,27593.22,96,36.8,bear,1.1144320428201315,1.8420538883643007,2.5530293824135653,18.3,32.45,12.45,36.8,-6.200000000000003,0,1,0,10.225325369353891
150,2024-12-29,volatile,0,0.2902,-3.19,-0.904,42,3.8,21536.17,64,34.5,volatile,2.5875540818770952,1.5961900366520645,2.8263246317164827,16.45,41.14,7.91,34.5,-3.5,0,0,1,9.977489126172586
151,2024-02-23,bull,0,0.4305,1.637,2.287,24,4.4,21012.86,55,32.2,bull,1.0,1.88015035024954,2.456316703451371,22.2,37.92,7.68,32.2,-11.799999999999997,1,0,0,9.95288991022924
152,2024-08-26,volatile,1,0.3069,0.442,0.833,51,7.6,47627.53,114,69.2,volatile,2.5739672385913552,1.804577950118826,2.5670576849248463,11.07,15.22,4.51,69.2,-6.799999999999997,0,0,1,10.771166234377587
153,2024-02-21,bull,1,0.4464,2.17,2.672,32,5.2,16737.97,117,44.6,bull,1.510537969034892,1.873957232328333,2.4519357073933845,13.9,31.35,10.15,44.6,-7.399999999999999,1,0,0,9.72543507026238
154,2024-05-02,bull,1,0.4011,5.788,2.33,40,4.1,94202.77,119,33.6,bull,1.0,1.9283046847623888,2.50548641039314,13.18,38.42,14.8,33.6,-7.399999999999999,1,0,0,11.45320486565229
155,2024-02-05,volatile,0,0.4522,-0.136,0.081,48,7.4,69788.6,2,59.2,volatile,3.3704334695909344,1.8432850191262715,2.497312933633894,12.28,19.89,8.63,59.2,-14.799999999999997,0,0,1,11.153225951629448
156,2025-09-05,bull,0,0.8293,2.239,3.66,60,9.8,109034.15,100,81.4,bull,1.0,1.512669025711905,2.7344719491434404,5.67,10.85,2.08,81.4,-16.599999999999994,1,0,0,11.599416414894515
157,2025-01-21,volatile,0,0.317,1.013,0.035,36,5.9,11743.74,107,51.9,volatile,2.5505565835503465,1.6069054306636894,2.789716552663998,18.13,24.96,5.01,51.9,-7.100000000000001,0,0,1,9.371075611644649
158,2025-03-14,bear,0,0.1474,1.289,-1.054,42,8.0,6637.72,96,60.4,bear,1.0,1.6747340569882356,2.731583255248115,15.42,18.53,5.65,60.4,-19.6,0,1,0,8.800523810010327
159,2025-11-24,bull,1,0.7417,3.2,2.881,25,7.6,36163.81,90,64.2,bull,1.079385517368879,1.4628136211093232,2.774751617931348,9.54,17.85,8.41,64.2,-11.799999999999997,1,0,0,10.495814173999854
160,2026-01-02,bear,0,0.0626,0.076,-2.224,42,4.3,659212.1,44,39.7,bear,1.0,1.4712621972747448,2.79306035963842,11.13,37.91,11.26,39.7,-3.299999999999997,0,1,0,13.398800612991462
161,2025-05-08,bull,0,0.4499,2.882,2.781,52,5.6,128824.82,87,40.1,bull,1.4762969548782727,1.5700476704529818,2.697008038780531,9.17,35.76,14.97,40.1,-15.899999999999999,1,0,0,11.766208775951124
162,2025-03-03,bull,1,0.4026,2.947,1.091,54,2.9,20859.27,69,28.0,bull,1.0,1.6322918049673103,2.734349527119452,20.85,38.31,12.84,28.0,-1.0,1,0,0,9.94555373273628
163,2025-08-17,bull,1,0.537,1.924,2.103,37,5.1,55520.75,99,50.3,bull,1.0,1.4882457038070696,2.713767688388625,9.03,28.84,11.83,50.3,-0.7000000000000028,1,0,0,10.924512103734978
164,2025-01-25,bear,0,0.0852,-1.049,-2.281,25,4.2,75175.97,42,44.0,bear,1.479548121094503,1.582589820357982,2.784926878896909,15.73,34.13,6.14,44.0,2.0,0,1,0,11.22758691099929
165,2025-02-18,bear,1,0.1297,-3.159,-2.817,52,4.7,9242.91,89,41.1,bear,2.4717234123884904,1.6103618889470073,2.724581906215712,15.88,34.9,8.12,41.1,-5.899999999999999,0,1,0,9.131612050119028
166,2024-10-17,volatile,0,0.1963,1.97,-1.48,56,4.0,142860.78,94,43.4,volatile,2.698472948654441,1.803299037299902,2.784232557580296,17.94,28.36,10.31,43.4,3.3999999999999986,0,0,1,11.86962586858486
167,2024-07-15,bear,0,0.1844,2.326,-2.261,26,4.9,30717.13,100,36.5,bear,1.168277693187302,1.8473794848852303,2.584630645288976,18.22,37.42,7.87,36.5,-12.5,0,1,0,10.332575758418104
168,2024-07-23,bear,0,0.1113,1.477,-1.523,48,6.6,33167.28,21,48.6,bear,1.0862113793944856,1.8730326752885027,2.576515583207092,14.38,26.36,10.66,48.6,-17.4,0,1,0,10.409319126769903
169,2025-08-21,bull,0,0.6856,-1.845,2.601,27,5.3,37189.61,103,45.1,bull,1.0,1.4860538685058944,2.699834436111603,16.04,26.37,12.49,45.1,-7.899999999999999,1,0,0,10.52378470017416
170,2026-01-20,volatile,0,0.156,1.527,-1.135,46,1.8,114066.87,26,34.6,volatile,1.887868832820568,1.549793300908687,2.8224056350221445,17.72,35.4,12.29,34.6,16.6,0,0,1,11.644540134353816
171,2025-02-02,bear,0,0.0715,2.47,-2.425,55,4.0,17065.56,112,39.3,bear,1.033996033547143,1.6022848494127635,2.769105879770864,17.65,28.29,14.76,39.3,-0.7000000000000028,0,1,0,9.744817676507044
172,2024-04-24,bull,0,0.2192,0.7,1.488,60,2.5,6588.16,5,25.3,bull,1.0,1.9886100988989983,2.496676436916301,17.93,47.17,9.6,25.3,0.3000000000000007,1,0,0,8.793029377584281
173,2025-07-13,bear,1,0.0743,1.337,-2.242,59,6.0,50159.1,27,64.4,bear,1.556356289637401,1.4324362604269072,2.7559160953671404,7.06,20.74,7.8,64.4,4.400000000000006,0,1,0,10.8229552325621
174,2026-03-23,bear,1,0.1339,-3.165,-1.815,62,6.5,4704.82,73,53.2,bear,1.8524592593469424,1.5937201092087387,2.849228044094798,15.86,22.2,8.73,53.2,-11.799999999999997,0,1,0,8.456342794114436
175,2025-05-03,bull,1,0.7274,4.494,2.862,34,6.0,26873.51,65,69.9,bull,2.0231589294551617,1.589284334305041,2.6907837164586748,6.14,18.66,5.3,69.9,9.900000000000006,1,0,0,10.198896322032542
176,2024-02-25,bull,1,0.4538,1.222,2.246,66,3.9,118999.47,82,33.2,bull,1.3477612057479047,1.8512089646583785,2.4561558878190906,17.24,42.4,7.16,33.2,-5.799999999999997,1,0,0,11.686874318302236
177,2024-04-12,bull,0,0.5471,2.202,2.729,40,6.0,64802.14,49,43.9,bull,1.1284092633600689,1.9624108468374368,2.489263587079549,6.71,35.56,13.83,43.9,-16.1,1,0,0,11.07909390648642
178,2025-04-28,bull,1,0.426,3.857,2.394,41,4.6,102986.8,1,40.9,bull,1.1211585732502474,1.5959195173944964,2.696077698614713,20.93,28.44,9.73,40.9,-5.100000000000001,1,0,0,11.542356103659369
179,2026-02-16,volatile,0,0.0803,3.157,-0.807,63,3.2,67531.63,74,30.4,volatile,3.038765095870137,1.519666276949516,2.849397371716573,13.35,39.96,16.29,30.4,-1.6000000000000014,0,0,1,11.12035135969799
180,2024-03-23,bull,1,0.7407,4.386,2.973,39,7.0,404470.66,61,52.5,bull,1.097345105685092,1.9185076835676325,2.4539749895593586,17.48,22.89,7.13,52.5,-17.5,1,0,0,12.910334478857383
181,2025-11-14,bull,0,0.603,0.063,3.39,25,7.1,20166.14,61,80.5,bull,1.0824703267734073,1.5243750955723945,2.78383497501388,4.46,11.89,3.15,80.5,9.5,1,0,0,9.911760239307323
182,2025-12-07,bear,0,0.3457,-0.057,-1.648,59,7.4,54075.24,45,64.3,bear,1.5783563195179764,1.4333625970539403,2.784189112104918,8.75,20.38,6.57,64.3,-9.700000000000003,0,1,0,10.898131689091576
183,2024-03-17,bull,1,0.5233,2.273,2.118,57,4.3,23432.51,106,43.8,bull,1.0,1.892102783292542,2.4549290350377717,13.16,36.23,6.81,43.8,0.7999999999999972,1,0,0,10.061879653378258
184,2024-08-02,bear,1,0.2801,-1.49,-1.424,52,7.9,94542.17,95,61.6,bear,1.9953003394339597,1.843829343621317,2.583599092059768,6.75,24.56,7.09,61.6,-17.4,0,1,0,11.456801257331108
185,2024-02-05,volatile,0,0.1658,2.537,-0.562,29,4.5,34146.83,22,36.9,volatile,3.3704334695909344,1.8432850191262715,2.497312933633894,15.87,39.81,7.43,36.9,-8.100000000000001,0,0,1,10.438425034921691
186,2025-06-05,bull,1,0.5151,5.154,2.586,55,6.8,202570.83,5,65.8,bull,1.0,1.508700159208296,2.742691530922797,6.69,19.78,7.73,65.8,-2.200000000000003,1,0,0,12.218844882148522
187,2024-07-02,bear,0,0.0772,-1.714,-2.397,32,4.5,21358.05,22,28.1,bear,1.8841227961856477,1.8370224111672715,2.567216410785531,20.93,43.67,7.3,28.1,-16.9,0,1,0,9.96918399677192
188,2026-04-04,bear,0,0.0722,0.628,-2.678,51,5.1,148319.87,6,36.6,bear,1.0,1.6690947357095751,2.8466502955786184,21.7,34.26,7.44,36.6,-14.399999999999999,0,1,0,11.907126504316018
189,2024-04-20,bull,0,0.3406,0.459,1.328,48,1.0,65718.75,85,15.0,bull,1.0,1.9632661926290544,2.4770092513912534,26.65,40.85,17.51,15.0,5.0,1,0,0,11.09313955188511
190,2025-08-16,bull,0,0.4465,-0.612,2.694,62,4.9,35155.59,74,55.1,bull,1.0,1.4793454322296378,2.720418613979004,7.34,28.8,8.76,55.1,6.100000000000001,1,0,0,10.467538917311376
191,2025-12-13,bear,0,0.1798,1.257,-1.667,73,5.7,62470.04,56,46.9,bear,1.0,1.4564285465114728,2.8095648554429182,20.86,24.98,7.25,46.9,-10.100000000000001,0,1,0,11.042442360794759
192,2024-07-05,bear,0,0.1009,2.73,-1.996,32,4.7,47158.26,71,46.2,bear,2.129085403739555,1.8540366880924564,2.5729008610286512,19.12,28.29,6.39,46.2,-0.7999999999999972,0,1,0,10.761264458296345
193,2024-09-07,bull,1,0.7457,5.905,3.802,28,9.0,51841.94,97,73.2,bull,1.0,1.8378704074377563,2.5979319978582858,6.73,16.61,3.46,73.2,-16.799999999999997,1,0,0,10.855954753165445
194,2025-12-22,bear,0,0.05,2.496,-2.48,51,3.2,29529.02,99,42.8,bear,1.0,1.466436953527587,2.819788846261905,18.03,27.22,11.95,42.8,10.799999999999997,0,1,0,10.293128787597373
195,2024-04-22,bull,0,0.5386,-0.543,2.354,72,4.4,18005.12,52,28.1,bull,1.0,1.990122465116336,2.489079853446568,26.11,34.18,11.62,28.1,-15.899999999999999,1,0,0,9.798411440876095
196,2025-02-17,bear,0,0.0669,0.555,-2.336,30,3.7,25976.01,71,41.8,bear,1.0,1.5984020471631897,2.738246607859019,19.49,32.19,6.52,41.8,4.799999999999997,0,1,0,10.16492869875335
197,2024-09-05,bull,1,0.5705,1.36,1.973,47,4.4,6747.01,69,39.2,bull,1.0,1.806284429254589,2.591865801044963,16.22,34.12,10.46,39.2,-4.799999999999997,1,0,0,8.816854722766537
198,2024-02-13,bull,1,0.6089,4.124,3.07,43,7.6,84284.08,113,70.6,bull,1.0,1.870380255101657,2.4763147501820586,8.33,17.16,3.91,70.6,-5.400000000000006,1,0,0,11.341948276808095
199,2025-02-26,bear,0,0.3031,1.231,-1.079,38,8.5,10560.08,91,62.9,bear,1.315206813751355,1.6556562334470213,2.706396047196849,10.38,19.34,7.38,62.9,-22.1,0,1,0,9.264836132989132
200,2025-03-29,bear,0,0.1515,1.956,-2.521,57,4.1,29212.53,38,38.9,bear,1.4087684508365297,1.6479809315844536,2.7314251691790186,26.0,27.93,7.17,38.9,-2.1000000000000014,0,1,0,10.282353005804223
201,2024-11-28,bear,0,0.0945,2.48,-2.89,37,4.1,69427.97,106,37.9,bear,2.0496734652767703,1.646993289326088,2.8355503916364277,23.43,31.47,7.2,37.9,-3.1000000000000014,0,1,0,11.148045091238357
202,2026-01-04,bear,0,0.0967,1.497,-3.061,48,3.2,84069.3,48,24.4,bear,2.1272590204795185,1.505080197993693,2.7843560236839715,22.23,34.62,18.76,24.4,-7.600000000000001,0,1,0,11.339396737700007
203,2024-04-25,bull,0,0.7814,-0.575,3.349,66,8.1,6157.02,91,56.5,bull,1.453499776702008,1.9964809433199804,2.4968104425888744,12.13,23.54,7.83,56.5,-24.5,1,0,0,8.725348173241162
204,2025-02-07,bear,1,0.3627,-2.405,-1.068,42,7.7,33128.59,117,59.3,bear,1.8794033280054805,1.6129667756532746,2.7383583192701986,16.19,20.39,4.12,59.3,-17.700000000000003,0,1,0,10.408151934774612
205,2024-07-07,bear,1,0.1298,-0.705,-2.057,23,5.3,57511.76,97,48.1,bear,1.8030501084000683,1.8620450523667127,2.568090487199314,9.93,31.15,10.82,48.1,-4.899999999999999,0,1,0,10.959744727612852
206,2025-11-19,bull,1,0.4432,5.188,2.489,68,2.7,38254.49,13,22.8,bull,1.1878761502249549,1.507697552235665,2.7679427820518185,19.48,49.76,7.96,22.8,-4.199999999999999,1,0,0,10.552016217986443
207,2025-05-28,volatile,0,0.119,0.414,-1.556,36,2.9,139256.8,25,27.7,volatile,1.871867295854666,1.4904067802651344,2.7226720168779783,22.83,34.52,14.95,27.7,-1.3000000000000007,0,0,1,11.844074989631348
208,2025-10-04,volatile,0,0.2043,-1.7,-0.277,62,5.8,15965.62,95,35.5,volatile,2.35079129567111,1.5018813048937936,2.772518280538262,24.15,33.28,7.07,35.5,-22.5,0,0,1,9.678192939346282
209,2024-05-04,bull,1,0.5174,6.989,3.217,62,6.6,4679.56,15,53.2,bull,1.0,1.884874003483901,2.488484476768225,17.63,23.88,5.3,53.2,-12.799999999999997,1,0,0,8.450959367397791
210,2025-03-03,bull,0,0.3756,1.119,1.59,49,1.4,81660.53,2,28.0,bull,1.0,1.6322918049673103,2.734349527119452,10.87,44.46,16.67,28.0,14.0,1,0,0,11.310326055178246
211,2024-03-16,bull,0,0.3984,0.817,2.517,26,4.9,21224.55,31,49.9,bull,1.0,1.909169156355885,2.4619299121753286,13.27,28.93,7.91,49.9,0.8999999999999986,1,0,0,9.962913809541368
212,2024-11-07,volatile,0,0.4791,-1.017,0.781,72,8.7,6257.02,58,70.2,volatile,2.54104394541744,1.7836900240811162,2.840813522937526,6.0,17.99,5.8,70.2,-16.799999999999997,0,0,1,8.741459312413264
213,2026-04-29,volatile,0,0.2228,0.584,-0.603,58,5.1,30992.1,16,47.6,volatile,2.000331767837513,1.6555145313206734,2.9502517901609293,11.26,31.88,9.26,47.6,-3.3999999999999986,0,0,1,10.341487612280703
214,2025-10-22,bull,1,0.8158,5.669,3.899,44,8.5,124313.01,19,62.9,bull,1.0,1.4553624370259477,2.758078433368932,7.97,23.81,5.32,62.9,-22.1,1,0,0,11.730557938152016
215,2024-04-09,bull,1,0.5605,4.684,3.275,67,6.8,10267.59,41,70.6,bull,1.0232305106225938,1.9788060039989015,2.490859612896972,6.11,16.78,6.5,70.6,2.5999999999999943,1,0,0,9.236747611314575
216,2024-12-17,bull,0,0.2927,-0.542,1.584,63,3.3,375493.32,72,49.6,bull,1.2637728886567716,1.6442917028632975,2.784020584544752,6.51,31.69,12.2,49.6,16.6,1,0,0,12.835995960414241
217,2026-02-24,volatile,0,0.2117,0.458,-0.584,62,4.9,15711.03,65,45.6,volatile,2.670304751473538,1.5509777361084145,2.856238859173948,14.48,28.78,11.15,45.6,-3.3999999999999986,0,0,1,9.66211829243594
218,2024-06-28,bear,0,0.0837,-0.351,-2.554,30,5.2,39616.89,95,67.1,bear,1.18622275933524,1.8394007115635211,2.560326010495084,9.69,16.71,6.49,67.1,15.099999999999994,0,1,0,10.587010821462355
219,2025-11-17,bull,0,0.3196,2.984,2.387,55,3.6,10730.74,117,29.8,bull,1.725206161187513,1.5073704054414248,2.792078217710108,24.57,34.18,11.46,29.8,-6.199999999999999,1,0,0,9.280867798763973
220,2024-11-05,volatile,0,0.2806,1.822,-1.003,37,3.6,37858.48,4,25.2,volatile,2.5142303408661606,1.7748509225043896,2.83609611513216,10.79,47.43,16.58,25.2,-10.8,0,0,1,10.541610276044
221,2025-03-20,bear,0,0.1971,-0.054,-0.695,26,8.5,31769.19,82,63.8,bear,1.7570568742766506,1.6801239921200055,2.730639403143063,11.9,19.88,4.42,63.8,-21.200000000000003,0,1,0,10.366252231187831
222,2026-03-01,volatile,1,0.0976,-2.414,-1.133,39,3.5,8188.66,20,32.7,volatile,2.8438531283919564,1.5552704539109077,2.868654817518481,23.52,35.65,8.13,32.7,-2.299999999999997,0,0,1,9.010505549297244
223,2025-09-05,bull,1,0.6339,3.72,2.603,27,7.7,612820.27,43,82.4,bull,1.0,1.512669025711905,2.7344719491434404,5.29,8.16,4.15,82.4,5.400000000000006,1,0,0,13.325826974537705
224,2024-10-04,bull,1,0.6192,2.823,3.021,27,4.6,22129.41,41,40.0,bull,1.4413964280513567,1.8339219653578345,2.685529721226845,20.3,32.9,6.8,40.0,-6.0,1,0,0,10.00466277204803
225,2024-02-09,bull,0,0.3519,-0.042,2.509,60,5.4,22148.77,84,40.9,bull,1.0,1.839634993395407,2.492325449928786,17.47,35.07,6.57,40.9,-13.100000000000001,1,0,0,10.005537243457367
226,2024-08-23,bull,1,0.7433,1.47,2.53,48,6.6,95705.96,31,49.0,bull,1.226616331434538,1.8239057954024167,2.545845536590621,17.15,26.99,6.86,49.0,-17.0,1,0,0,11.469035853453788
227,2025-01-28,bear,0,0.0586,-0.992,-2.016,43,4.3,222850.16,107,49.2,bear,1.533770143063277,1.6178874763323357,2.777291051678402,17.12,24.53,9.15,49.2,6.200000000000003,0,1,0,12.314254896346174
228,2024-05-27,bear,1,0.1609,-0.181,-1.059,32,6.6,112020.47,46,64.2,bear,2.0906395077794637,1.8409098768962964,2.5055216301277774,8.34,21.26,6.2,64.2,-1.7999999999999972,0,1,0,11.626436901434364
229,2026-03-06,volatile,0,0.0651,-0.032,-1.791,62,1.4,10925.12,97,15.9,volatile,2.676938160139416,1.598580904372067,2.86740736250192,12.47,51.65,19.98,15.9,1.9000000000000004,0,0,1,9.298820003885162
230,2024-03-20,bull,1,0.8044,7.117,2.74,55,6.4,44977.11,114,39.8,bull,1.301738145438832,1.911462826398682,2.4453691995923377,8.73,36.81,14.66,39.8,-24.200000000000003,1,0,0,10.713908972671014
231,2025-05-14,bull,1,0.288,2.478,1.221,53,1.0,5533.79,61,8.0,bull,1.0,1.54774658970274,2.702557177344324,12.82,58.49,20.69,8.0,-2.0,1,0,0,8.618628212391584
232,2026-05-26,volatile,0,0.1363,-1.183,-0.983,32,5.0,89474.15,13,58.8,volatile,3.04066692823226,1.7473801716696689,2.968754982877927,15.05,20.95,5.2,58.8,8.799999999999997,0,0,1,11.401705035728806
233,2024-11-17,bear,0,0.1565,-1.629,-1.697,28,7.2,7078.46,84,65.9,bear,1.0635144911362675,1.7201041441340523,2.8555656318409106,6.06,20.3,7.73,65.9,-6.099999999999994,0,1,0,8.864811648903844
234,2025-05-11,bull,1,0.6415,4.642,3.395,28,6.7,16265.45,51,57.4,bull,1.0,1.5496263907447003,2.700798971300657,8.04,26.18,8.37,57.4,-9.600000000000001,1,0,0,9.69679850529387
235,2024-04-05,bull,0,0.3562,-0.135,1.68,23,2.9,36199.42,41,45.3,bull,1.0,1.973643167467514,2.4887391306093547,9.73,33.69,11.27,45.3,16.299999999999997,1,0,0,10.49679837558606
236,2025-10-25,bull,1,0.3988,4.027,1.559,73,3.2,56670.36,55,48.1,bull,1.35383866974188,1.4645076508649375,2.7588111319203508,16.09,30.26,5.55,48.1,16.1,1,0,0,10.945006601710984
237,2026-05-27,bull,0,0.4565,0.943,1.944,41,4.1,27974.97,36,38.4,bull,1.0,1.744705046450516,2.974052145129852,21.73,33.39,6.47,38.4,-2.6000000000000014,1,0,0,10.239065460793492
238,2025-12-01,bull,1,0.4445,0.575,2.942,56,5.9,165890.58,34,51.2,bull,1.2873288453501015,1.4265190003479788,2.766313253560117,17.1,22.86,8.84,51.2,-7.799999999999997,1,0,0,12.019083693372933
239,2024-06-10,bear,0,0.05,-1.151,-3.823,74,1.4,74849.86,118,15.1,bear,1.6787879214124082,1.862566273473243,2.5156806345236777,25.77,39.01,20.12,15.1,1.0999999999999996,0,1,0,11.223239519438543
240,2024-12-02,bear,0,0.152,-0.431,-1.924,71,5.5,69197.83,34,46.2,bear,1.7788883804680935,1.6636292862788618,2.7920409846183185,13.72,29.06,11.03,46.2,-8.799999999999997,0,1,0,11.144724782732574
241,2025-10-19,bear,0,0.1228,1.283,-1.081,38,6.1,10621.11,55,40.8,bear,1.0,1.453338491036707,2.7547726153567256,17.36,28.39,13.45,40.8,-20.200000000000003,0,1,0,9.27059880910813
242,2025-12-24,bear,0,0.1462,-1.022,-1.571,47,4.9,198663.54,86,32.4,bear,1.3269429842027276,1.4577893116612284,2.8332202015847603,18.29,36.88,12.43,32.4,-16.6,0,1,0,12.199367919000496
243,2025-01-15,volatile,1,0.3044,0.867,0.002,46,6.6,16267.67,27,42.4,volatile,1.872283109522148,1.602912860589668,2.8024158900120537,13.78,33.39,10.42,42.4,-23.6,0,0,1,9.696934981598844
